date,high,low,open,close,volume,quoteVolume,weightedAverage
1573315200,69.51604,69.51604,69.51604,69.51604,0.0,0.0,69.51604
1573315500,69.51604,69.51604,69.51604,69.51604,0.0,0.0,69.51604
1573315800,69.4,69.4,69.4,69.4,6.94,0.1,69.4
1573316100,69.71241105,69.71241105,69.71241105,69.71241105,7.70688689,0.11055258,69.71241105
1573316400,69.71241105,69.71241105,69.71241105,69.71241105,0.0,0.0,69.71241105
1573316700,69.71241105,69.71241105,69.71241105,69.71241105,0.0,0.0,69.71241105
1573317000,69.4,69.4,69.4,69.4,6.94,0.1,69.4
1573317300,69.4,69.4,69.4,69.4,0.0,0.0,69.4
1573317600,69.4,69.4,69.4,69.4,0.0,0.0,69.4
1573317900,69.43275196,69.43275196,69.43275196,69.43275196,4.99999966,0.07201212,69.43275196
1573318200,69.43275196,69.43275196,69.43275196,69.43275196,0.0,0.0,69.43275196
1573318500,69.43275196,69.43275196,69.43275196,69.43275196,0.0,0.0,69.43275196
1573318800,69.35,69.35,69.35,69.35,6.935,0.1,69.35
1573319100,69.35,69.35,69.35,69.35,0.0,0.0,69.35
1573319400,69.3,69.3,69.3,69.3,6.94500622,0.10021654,69.3
1573319700,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573320000,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573320300,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573320600,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573320900,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573321200,69.3,69.3,69.3,69.3,49.99999989,0.72150072,69.3
1573321500,69.3,69.3,69.3,69.3,6.49524783,0.09372652,69.3
1573321800,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573322100,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573322400,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573322700,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573323000,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573323300,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573323600,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573323900,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573324200,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573324500,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573324800,69.3,69.3,69.3,69.3,0.0,0.0,69.3
1573325100,69.41042822,69.3754265,69.41042822,69.3754265,2.00179985,0.02884732,69.39292294
1573325400,69.30542305,69.30542305,69.30542305,69.30542305,1.00000032,0.01442889,69.30542305
1573325700,69.37542648,69.37542648,69.37542648,69.37542648,1.00090009,0.0144273,69.37542648
1573326000,69.39281087,69.39281087,69.39281087,69.39281087,1.00089969,0.01442368,69.39281087
1573326300,69.43564,69.1109,69.30542305,69.43564,5309.51789627,76.80729125,69.12778474
1573326600,69.43564,69.43564,69.43564,69.43564,0.0,0.0,69.43564
1573326900,69.30421858,69.30421858,69.30421858,69.30421858,1.00088251,0.01444187,69.30421858
1573327200,69.30421858,69.30421858,69.30421858,69.30421858,1.732e-05,2.5e-07,69.30421858
1573327500,69.30421858,69.30421858,69.30421858,69.30421858,0.0,0.0,69.30421858
1573327800,69.30421858,69.30421858,69.30421858,69.30421858,0.0,0.0,69.30421858
1573328100,69.33811634,69.33811634,69.33811634,69.33811634,1.00089986,0.01443506,69.33811634
1573328400,69.28835435,69.28835435,69.28835435,69.28835435,1.00090007,0.01444543,69.28835435
1573328700,69.25835347,69.25835347,69.25835347,69.25835347,1.00090025,0.01445169,69.25835347
1573329000,69.25835347,69.25835347,69.25835347,69.25835347,0.0,0.0,69.25835347
1573329300,69.18715984,69.18715984,69.18715984,69.18715984,12.25027852,0.17706,69.18715984
1573329600,69.18715984,69.18715984,69.18715984,69.18715984,0.0,0.0,69.18715984
1573329900,69.28327124,69.28327124,69.28327124,69.28327124,1.00000009,0.0144335,69.28327124
1573330200,69.29897349,69.29897349,69.29897349,69.29897349,1.00090031,0.01444322,69.29897349
1573330500,69.29897349,69.29897349,69.29897349,69.29897349,0.0,0.0,69.29897349
1573330800,69.36707988,69.36707988,69.36707988,69.36707988,1.00089967,0.01442903,69.36707988
1573331100,69.36707988,69.36707988,69.36707988,69.36707988,0.0,0.0,69.36707988
1573331400,69.36707988,69.36707988,69.36707988,69.36707988,0.0,0.0,69.36707988
1573331700,69.36707988,69.36707988,69.36707988,69.36707988,0.0,0.0,69.36707988
1573332000,69.36707988,69.36707988,69.36707988,69.36707988,0.0,0.0,69.36707988
1573332300,69.38696356,69.38696356,69.38696356,69.38696356,1.00090001,0.0144249,69.38696356
1573332600,69.38696356,69.38696356,69.38696356,69.38696356,0.0,0.0,69.38696356
1573332900,69.34120965,69.34120965,69.34120965,69.34120965,1.00090014,0.01443442,69.34120965
1573333200,69.36744903,69.34120965,69.34120965,69.36744903,13.0009007,0.18742623,69.36542823
1573333500,69.36744903,69.36744903,69.36744903,69.36744903,0.0,0.0,69.36744903
1573333800,69.34039936,69.34039936,69.34039936,69.34039936,1.00090023,0.01443459,69.34039936
1573334100,69.34039936,69.34039936,69.34039936,69.34039936,0.0,0.0,69.34039936
1573334400,69.34039936,69.34039936,69.34039936,69.34039936,0.0,0.0,69.34039936
1573334700,69.33351917,69.33351917,69.33351917,69.33351917,1.00090006,0.01443602,69.33351917
1573335000,69.33351917,69.33351917,69.33351917,69.33351917,0.0,0.0,69.33351917
1573335300,69.33351917,69.33351917,69.33351917,69.33351917,0.0,0.0,69.33351917
1573335600,69.33351917,69.33351917,69.33351917,69.33351917,0.0,0.0,69.33351917
1573335900,69.36011757,69.31765452,69.36011757,69.31765452,174.00083762,2.51018302,69.31798846
1573336200,69.31557019,69.31557019,69.31557019,69.31557019,173.99999994,2.51025851,69.31557019
1573336500,69.31557019,69.31557019,69.31557019,69.31557019,0.0,0.0,69.31557019
1573336800,69.38696356,69.38696356,69.38696356,69.38696356,1.00090001,0.0144249,69.38696356
1573337100,69.38696356,69.38696356,69.38696356,69.38696356,0.0,0.0,69.38696356
1573337400,69.38696356,69.38696356,69.38696356,69.38696356,0.0,0.0,69.38696356
1573337700,69.36896435,69.35096514,69.36896435,69.35096514,2.00179998,0.02886103,69.35996357
1573338000,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573338300,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573338600,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573338900,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573339200,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573339500,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573339800,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573340100,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573340400,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573340700,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573341000,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573341300,69.35096514,69.35096514,69.35096514,69.35096514,0.0,0.0,69.35096514
1573341600,69.5738,69.5738,69.5738,69.5738,1.00590426,0.01445809,69.5738
1573341900,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573342200,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573342500,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573342800,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573343100,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573343400,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573343700,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573344000,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573344300,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573344600,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573344900,69.5738,69.5738,69.5738,69.5738,0.0,0.0,69.5738
1573345200,69.53054158,69.2176642,69.53054158,69.2176642,143.22865501,2.05995081,69.53013359
1573345500,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573345800,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573346100,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573346400,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573346700,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573347000,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573347300,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573347600,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573347900,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573348200,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573348500,69.2176642,69.2176642,69.2176642,69.2176642,0.0,0.0,69.2176642
1573348800,69.33809351,69.33809351,69.33809351,69.33809351,1.00090023,0.01443507,69.33809351
1573349100,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573349400,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573349700,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573350000,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573350300,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573350600,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573350900,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573351200,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573351500,69.33809351,69.33809351,69.33809351,69.33809351,0.0,0.0,69.33809351
1573351800,69.3526211,69.3526211,69.3526211,69.3526211,1.0008998,0.01443204,69.3526211
1573352100,69.3526211,69.3526211,69.3526211,69.3526211,0.0,0.0,69.3526211
1573352400,69.3526211,69.3526211,69.3526211,69.3526211,0.0,0.0,69.3526211
1573352700,69.3526211,69.3526211,69.3526211,69.3526211,0.0,0.0,69.3526211
1573353000,69.3526211,69.3526211,69.3526211,69.3526211,0.0,0.0,69.3526211
1573353300,69.34108788,69.34108788,69.34108788,69.34108788,174.17856581,2.51190991,69.34108788
1573353600,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573353900,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573354200,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573354500,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573354800,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573355100,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573355400,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573355700,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573356000,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573356300,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573356600,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573356900,69.34108788,69.34108788,69.34108788,69.34108788,0.0,0.0,69.34108788
1573357200,69.56723,69.40000001,69.56723,69.40000001,779.02887603,11.19999496,69.55618094
1573357500,69.40000001,69.40000001,69.40000001,69.40000001,0.0,0.0,69.40000001
1573357800,69.40000001,69.40000001,69.40000001,69.40000001,0.0,0.0,69.40000001
