date,high,low,open,close,volume,quoteVolume,weightedAverage
1577894400,0.19280465,0.19280465,0.19280465,0.19280465,0.0,0.0,0.19280465
1577923200,0.19295725,0.18565084,0.19250419,0.18733354,289592.54875395,1527974.07790703,0.18952713
1578009600,0.19394133,0.18451749,0.18720938,0.19305206,357999.24128203,1874197.22270501,0.19101471
1578096000,0.1936557,0.19135097,0.19305312,0.19309638,228289.46157039,1185341.88424589,0.19259376
1578182400,0.19703261,0.193,0.19347311,0.19469747,544318.80969135,2788591.21748096,0.1951949
1578268800,0.22364406,0.19434258,0.19434258,0.22324622,1945666.60080868,9171274.46526704,0.21214789
1578355200,0.22521032,0.20720001,0.22324622,0.21337,1646436.10703888,7688245.55511147,0.21414978
1578441600,0.21821554,0.20342274,0.21402257,0.20753733,581608.68712254,2759655.51017007,0.21075409
1578528000,0.208718,0.20145124,0.20736479,0.20392829,289889.78279396,1418666.6359063,0.2043396
1578614400,0.213,0.20020091,0.20443787,0.21286339,784478.59607223,3800617.47545446,0.20640819
1578700800,0.21990825,0.20850538,0.21247991,0.21157457,444200.02912662,2080624.5889155,0.21349359
1578787200,0.21689655,0.20961625,0.21088404,0.21502744,310310.04996516,1452074.21589114,0.21370123
1578873600,0.21549851,0.20998383,0.21549851,0.21135943,220399.6504117,1039585.39591156,0.21200725
1578960000,0.245,0.21165501,0.21165501,0.23481034,1766288.70304201,7698509.28844521,0.22943256
1579046400,0.24332758,0.22640001,0.23473731,0.23356964,1956606.90208815,8293066.27096615,0.23593286
1579132800,0.23520356,0.2221337,0.23420417,0.22948717,647232.53276273,2853897.32972049,0.226789
1579219200,0.2443265,0.22662638,0.22948717,0.23925029,1603616.17636217,6796964.38662668,0.23593123
1579305600,0.25482199,0.23189758,0.23865795,0.24351262,1261210.41205946,5192484.04986688,0.24289153
1579392000,0.25171518,0.22737914,0.2426232,0.2362389,969567.40514852,4092120.81279238,0.23693518
1579478400,0.23647878,0.22443577,0.23594966,0.23295947,723629.0174616,3116446.04476906,0.23219687
1579564800,0.24193993,0.23000001,0.23321,0.23718977,872592.83944982,3690973.84835927,0.23641263
1579651200,0.23987999,0.23267166,0.23736667,0.23683461,545799.3784256,2309346.67335272,0.23634363
1579737600,0.23710753,0.22033718,0.23710753,0.22611472,997564.56100359,4397472.31251289,0.22684953
1579824000,0.22634018,0.21389974,0.22572764,0.22169114,884936.20173521,4006077.76515602,0.2208984
1579910400,0.2240313,0.21678583,0.22212709,0.21932499,452255.48758785,2060885.87777861,0.21944712
1579996800,0.23251726,0.21825982,0.21923471,0.23149678,790973.21848773,3526875.71749593,0.22427022
1580083200,0.23382455,0.22642053,0.23129525,0.23069646,1170777.17040673,5072316.2200296,0.23081707
1580169600,0.24169261,0.2307842,0.23101558,0.23913532,1654265.29431777,7040264.65857716,0.23497203
1580256000,0.2418381,0.23451649,0.23887101,0.23557792,1039735.29651567,4370886.91081526,0.23787741
1580342400,0.24645351,0.23070001,0.23516492,0.24396028,1821719.18528289,7643691.71492596,0.23832975
1580428800,0.24515571,0.23375311,0.24357815,0.23934963,1372094.82982347,5731567.53833967,0.23939259
1580515200,0.24291978,0.23709967,0.23925407,0.24135304,810717.19910005,3372453.55704049,0.24039388
