date,high,low,open,close,volume,quoteVolume,weightedAverage
1594310400,0.00771275,0.00771275,0.00771275,0.00771275,0.0,0.0,0.00771275
1594310700,0.00771275,0.00771275,0.00771275,0.00771275,0.0,0.0,0.00771275
1594311000,0.00771275,0.00771275,0.00771275,0.00771275,0.0,0.0,0.00771275
1594311300,0.00771275,0.00771275,0.00771275,0.00771275,0.0,0.0,0.00771275
1594311600,0.0077136,0.0077136,0.0077136,0.0077136,1.27e-06,0.00016593,0.0077136
1594311900,0.00771557,0.00771557,0.00771557,0.00771557,2.29e-06,0.00029809,0.00771557
1594312200,0.00771452,0.00771452,0.00771452,0.00771452,0.00385726,0.5,0.00771452
1594312500,0.00771452,0.00771452,0.00771452,0.00771452,0.0,0.0,0.00771452
1594312800,0.0077136,0.0077,0.0077136,0.0077,0.00770367,1.0,0.00770367
1594313100,0.00771222,0.00769392,0.00771222,0.00769392,0.00017968,0.0232994,0.00771205
1594313400,0.0076962,0.0076962,0.0076962,0.0076962,6.13e-06,0.00079779,0.0076962
1594313700,0.00769615,0.0076948,0.0076948,0.00769615,1.831e-05,0.00238072,0.00769508
1594314000,0.0077096,0.0077096,0.0077096,0.0077096,2.12e-06,0.00027627,0.0077096
1594314300,0.00771762,0.00770517,0.00771762,0.00770517,1.717e-05,0.00222835,0.0077097
1594314600,0.00770643,0.00770643,0.00770643,0.00770643,7.7e-07,0.00010121,0.00770643
1594314900,0.00771172,0.00770932,0.00770932,0.00771172,0.00182558,0.23673058,0.00771167
1594315200,0.00771172,0.00771172,0.00771172,0.00771172,0.0,0.0,0.00771172
1594315500,0.00772094,0.00772094,0.00772094,0.00772094,0.00098054,0.12699749,0.00772094
1594315800,0.00770444,0.00770439,0.00770444,0.00770439,2.88e-06,0.0003751,0.00770441
1594316100,0.00769965,0.00769572,0.00769572,0.00769965,0.01026193,1.33277922,0.00769964
1594316400,0.00769105,0.00769104,0.00769105,0.00769104,1.572e-05,0.00204522,0.00769104
1594316700,0.00769102,0.00769058,0.00769102,0.00769096,1.339e-05,0.00174228,0.00769094
1594317000,0.00771847,0.00769973,0.00769973,0.00771847,0.00362111,0.4691496,0.00771846
1594317300,0.00770359,0.00770359,0.00770359,0.00770359,3.9e-07,5.192e-05,0.00770359
1594317600,0.00770361,0.00769264,0.00770361,0.00769264,3.51e-06,0.00045693,0.00770311
1594317900,0.00770681,0.00769896,0.00769896,0.00770681,6.02e-06,0.0007831,0.00770011
1594318200,0.00772284,0.00772284,0.00772284,0.00772284,0.00291086,0.37691626,0.00772284
1594318500,0.00770421,0.0077039,0.00770421,0.0077039,1.138e-05,0.00147845,0.00770392
1594318800,0.00769538,0.00769538,0.00769538,0.00769538,4.3e-07,5.717e-05,0.00769538
1594319100,0.00772274,0.00770783,0.00772274,0.00770783,0.00463594,0.60029839,0.00772273
1594319400,0.00770185,0.00770185,0.00770185,0.00770185,0.00454409,0.59,0.00770185
1594319700,0.00770185,0.00770185,0.00770185,0.00770185,0.0,0.0,0.00770185
1594320000,0.00770185,0.00770185,0.00770185,0.00770185,0.0,0.0,0.00770185
1594320300,0.00769779,0.00769779,0.00769779,0.00769779,1.49e-06,0.00019486,0.00769779
1594320600,0.00771173,0.00771173,0.00771173,0.00771173,0.01542346,2.0,0.00771173
1594320900,0.00771173,0.00771173,0.00771173,0.00771173,0.0,0.0,0.00771173
1594321200,0.00771173,0.00771173,0.00771173,0.00771173,0.0,0.0,0.00771173
1594321500,0.00771173,0.00771173,0.00771173,0.00771173,0.0,0.0,0.00771173
1594321800,0.00772535,0.00772535,0.00772535,0.00772535,1.5e-07,2.071e-05,0.00772535
1594322100,0.00772864,0.00770997,0.00771352,0.00770997,0.06630711,8.59114709,0.00771807
1594322400,0.00771324,0.00771209,0.00771209,0.00771324,1.071e-05,0.00138987,0.00771284
1594322700,0.00772664,0.00768866,0.00772664,0.0076952,0.15772577,20.50489814,0.0076921
1594323000,0.0076892,0.00766653,0.00768615,0.00766653,0.30534191,39.75228882,0.00768111
1594323300,0.00768003,0.00766653,0.00766653,0.00767143,1.206e-05,0.00157299,0.00767318
1594323600,0.00767143,0.00767143,0.00767143,0.00767143,0.01025088,1.33624205,0.00767143
1594323900,0.00769462,0.00768421,0.00768421,0.00769462,0.00089113,0.11592389,0.00768728
1594324200,0.00769462,0.00769462,0.00769462,0.00769462,0.0,0.0,0.00769462
1594324500,0.00769462,0.00769462,0.00769462,0.00769462,0.0,0.0,0.00769462
1594324800,0.00768725,0.00768725,0.00768725,0.00768725,8.1e-07,0.00010667,0.00768725
1594325100,0.00767651,0.00767651,0.00767651,0.00767651,5.1e-07,6.773e-05,0.00767651
1594325400,0.00766989,0.00766989,0.00766989,0.00766989,0.00539193,0.703,0.00766989
1594325700,0.00769294,0.00767457,0.00769294,0.00767457,1.5e-07,2.082e-05,0.00767684
1594326000,0.00767662,0.00767662,0.00767662,0.00767662,7e-06,0.00091315,0.00767662
1594326300,0.0077154,0.00769462,0.0077154,0.00771442,0.08346385,10.81920535,0.00771441
1594326600,0.00772401,0.00770622,0.00772302,0.00770776,0.03000952,3.88527152,0.00772391
1594326900,0.0077216,0.00771638,0.00771638,0.0077216,1.46e-06,0.00019049,0.0077168
1594327200,0.00774167,0.00772929,0.00774167,0.00772929,0.00077296,0.10000406,0.00772929
1594327500,0.00772929,0.00772929,0.00772929,0.00772929,0.0,0.0,0.00772929
1594327800,0.00772012,0.00771953,0.00772012,0.00771971,0.00088025,0.11402622,0.00771976
1594328100,0.00771998,0.00771567,0.00771998,0.00771567,4.6e-06,0.00059726,0.00771844
1594328400,0.00774955,0.00774955,0.00774955,0.00774955,0.0005392,0.06957836,0.00774955
1594328700,0.00774955,0.00774955,0.00774955,0.00774955,0.0,0.0,0.00774955
1594329000,0.00774955,0.00774955,0.00774955,0.00774955,0.0,0.0,0.00774955
1594329300,0.00774955,0.00774955,0.00774955,0.00774955,0.0,0.0,0.00774955
1594329600,0.00774074,0.00774074,0.00774074,0.00774074,5.13e-06,0.00066401,0.00774074
1594329900,0.00776793,0.00776793,0.00776793,0.00776793,0.00388396,0.5,0.00776793
1594330200,0.00776793,0.00776793,0.00776793,0.00776793,0.0,0.0,0.00776793
1594330500,0.00774747,0.00774747,0.00774747,0.00774747,2.928e-05,0.00378058,0.00774747
1594330800,0.0077676,0.00774958,0.00774958,0.00775281,0.0069804,0.89866966,0.00776748
1594331100,0.0077677,0.0077677,0.0077677,0.0077677,0.0013128,0.16900785,0.0077677
1594331400,0.0077677,0.0077677,0.0077677,0.0077677,0.0,0.0,0.0077677
1594331700,0.0077677,0.0077677,0.0077677,0.0077677,0.0,0.0,0.0077677
1594332000,0.00775897,0.00775897,0.00775897,0.00775897,0.0002003,0.02581651,0.00775897
1594332300,0.00775897,0.00775897,0.00775897,0.00775897,0.0,0.0,0.00775897
1594332600,0.00775609,0.00773905,0.00775609,0.00773905,9.09e-06,0.00117494,0.00774497
1594332900,0.0078,0.00779355,0.00779355,0.0078,0.37415467,47.97009053,0.00779974
1594333200,0.0078,0.0078,0.0078,0.0078,0.0,0.0,0.0078
